Date,Price
2023-02,1825.55
2023-03,1823.45
2023-03,1829.1
2023-03,1827.76
2023-03,1831.0
2023-03,1830.08
2023-03,1831.18
2023-03,1834.75
2023-03,1835.58
2023-03,1835.95
2023-03,1831.79
2023-03,1834.94
2023-03,1835.29
2023-03,1840.62
2023-03,1837.22
2023-03,1842.2
2023-03,1842.02
2023-03,1841.45
2023-03,1837.24
2023-03,1838.49
2023-03,1838.33
2023-03,1837.36
2023-03,1836.56
2023-03,1836.58
2023-03,1835.66
2023-03,1833.16
2023-03,1834.5
2023-03,1833.42
2023-03,1834.4
2023-03,1833.53
2023-03,1832.2
2023-03,1831.59
2023-03,1833.91
2023-03,1831.97
2023-03,1831.6
2023-03,1836.68
2023-03,1832.52
2023-03,1832.24
2023-03,1836.69
2023-03,1836.67
2023-03,1836.09
2023-03,1833.77
2023-03,1835.85
2023-03,1835.63
2023-03,1836.1
2023-03,1835.6
2023-03,1837.88
2023-03,1839.42
2023-03,1838.79
2023-03,1838.66
2023-03,1838.86
2023-03,1838.47
2023-03,1838.98
2023-03,1843.27
2023-03,1842.77
2023-03,1844.35
2023-03,1845.82
2023-03,1846.9
2023-03,1848.46
2023-03,1845.78
2023-03,1846.95
2023-03,1843.53
2023-03,1844.61
2023-03,1847.81
2023-03,1847.38
2023-03,1850.08
2023-03,1853.32
2023-03,1855.22
2023-03,1855.1
2023-03,1852.38
2023-03,1852.19
2023-03,1852.62
2023-03,1853.74
2023-03,1854.97
2023-03,1854.0
2023-03,1854.26
2023-03,1853.48
2023-03,1856.3
2023-03,1853.43
2023-03,1851.45
2023-03,1850.14
2023-03,1848.5
2023-03,1852.26
2023-03,1851.48
2023-03,1851.92
2023-03,1851.05
2023-03,1851.67
2023-03,1850.39
2023-03,1847.12
2023-03,1846.2
2023-03,1846.7
2023-03,1846.61
2023-03,1846.35
2023-03,1845.92
2023-03,1847.85
2023-03,1849.15
2023-03,1847.61
2023-03,1847.31
2023-03,1847.5
2023-03,1846.84
2023-03,1848.51
2023-03,1846.4
2023-03,1843.82
2023-03,1842.98
2023-03,1842.05
2023-03,1839.67
2023-03,1835.49
2023-03,1831.83
2023-03,1818.03
2023-03,1820.02
2023-03,1817.11
2023-03,1814.53
2023-03,1813.94
2023-03,1814.01
2023-03,1813.05
2023-03,1813.97
2023-03,1813.37
2023-03,1812.26
2023-03,1811.06
2023-03,1809.85
2023-03,1811.55
2023-03,1812.12
2023-03,1813.96
2023-03,1814.25
2023-03,1813.41
2023-03,1813.75
2023-03,1814.17
2023-03,1815.09
2023-03,1815.18
2023-03,1813.68
2023-03,1820.51
2023-03,1820.72
2023-03,1817.72
2023-03,1815.64
2023-03,1814.59
2023-03,1816.28
2023-03,1813.42
2023-03,1813.72
2023-03,1815.3
2023-03,1815.82
2023-03,1812.29
2023-03,1813.15
2023-03,1813.74
2023-03,1814.32
2023-03,1815.05
2023-03,1813.4
2023-03,1814.83
2023-03,1817.15
2023-03,1817.05
2023-03,1818.08
2023-03,1818.73
2023-03,1817.93
2023-03,1825.16
2023-03,1831.42
2023-03,1828.71
2023-03,1826.01
2023-03,1829.31
2023-03,1835.02
2023-03,1830.6
2023-03,1830.58
2023-03,1830.77
2023-03,1831.54
2023-03,1834.06
2023-03,1831.05
2023-03,1829.56
2023-03,1829.19
2023-03,1829.8
2023-03,1830.97
2023-03,1830.7
2023-03,1833.54
2023-03,1835.16
2023-03,1831.66
2023-03,1832.81
2023-03,1835.0
2023-03,1836.67
2023-03,1842.52
2023-03,1858.39
2023-03,1863.06
2023-03,1855.32
2023-03,1864.23
2023-03,1862.87
2023-03,1863.9
2023-03,1869.72
2023-03,1867.14
2023-03,1883.92
2023-03,1877.79
2023-03,1877.0
2023-03,1873.06
2023-03,1886.88
2023-03,1882.62
2023-03,1881.49
2023-03,1877.92
2023-03,1873.51
2023-03,1876.24
2023-03,1885.51
2023-03,1886.0
2023-03,1884.24
2023-03,1889.62
2023-03,1899.38
2023-03,1896.74
2023-03,1910.77
2023-03,1904.95
2023-03,1909.1
2023-03,1909.79
2023-03,1911.74
2023-03,1913.34
2023-03,1913.56
2023-03,1910.15
2023-03,1912.12
2023-03,1912.44
2023-03,1906.12
2023-03,1904.42
2023-03,1902.95
2023-03,1904.26
2023-03,1904.06
2023-03,1909.61
2023-03,1912.66
2023-03,1904.34
2023-03,1901.18
2023-03,1903.75
2023-03,1904.2
2023-03,1910.04
2023-03,1902.37
2023-03,1907.6
2023-03,1904.17
2023-03,1908.71
2023-03,1906.79
2023-03,1906.82
2023-03,1902.49
2023-03,1903.86
2023-03,1904.2
2023-03,1903.09
2023-03,1901.72
2023-03,1903.66
2023-03,1904.6
2023-03,1902.84
2023-03,1901.84
2023-03,1900.18
2023-03,1900.45
2023-03,1896.47
2023-03,1887.6
2023-03,1896.4
2023-03,1908.7
2023-03,1918.06
2023-03,1927.82
2023-03,1926.07
2023-03,1924.36
2023-03,1927.12
2023-03,1933.55
2023-03,1924.39
2023-03,1915.62
2023-03,1916.76
2023-03,1918.01
2023-03,1920.3
2023-03,1921.22
2023-03,1913.54
2023-03,1911.11
2023-03,1911.47
2023-03,1913.23
2023-03,1913.36
2023-03,1919.9
2023-03,1916.62
2023-03,1916.72
2023-03,1919.07
2023-03,1921.88
2023-03,1922.67
2023-03,1926.95
2023-03,1930.39
2023-03,1923.81
2023-03,1922.6
2023-03,1918.77
2023-03,1915.0
2023-03,1916.33
2023-03,1918.41
2023-03,1920.6
2023-03,1919.34
2023-03,1920.06
2023-03,1921.37
2023-03,1919.58
2023-03,1922.84
2023-03,1927.42
2023-03,1927.72
2023-03,1930.95
2023-03,1929.49
2023-03,1932.44
2023-03,1930.37
2023-03,1928.71
2023-03,1932.26
2023-03,1930.66
2023-03,1935.05
2023-03,1944.96
2023-03,1950.72
2023-03,1962.28
2023-03,1959.3
2023-03,1961.78
2023-03,1972.94
2023-03,1983.72
2023-03,1976.28
2023-03,1987.68
2023-03,1977.35
2023-03,1977.03
2023-03,1972.16
2023-03,1969.67
2023-03,1974.84
2023-03,1973.3
2023-03,1974.86
2023-03,1988.07
2023-03,1988.69
2023-03,2003.52
2023-03,1996.38
2023-03,1984.95
2023-03,1980.7
2023-03,1983.85
2023-03,1974.5
2023-03,1978.04
2023-03,1970.69
2023-03,1973.84
2023-03,1974.82
2023-03,1977.58
2023-03,1983.73
2023-03,1977.24
2023-03,1978.64
2023-03,1978.38
2023-03,1976.61
2023-03,1980.44
2023-03,1980.18
2023-03,1983.24
2023-03,1983.86
2023-03,1981.38
2023-03,1982.54
2023-03,1973.4
2023-03,1970.32
2023-03,1966.39
2023-03,1969.02
2023-03,1968.72
2023-03,1966.35
2023-03,1963.62
2023-03,1952.97
2023-03,1953.16
2023-03,1948.16
2023-03,1944.29
2023-03,1941.56
2023-03,1936.64
2023-03,1940.15
2023-03,1940.53
2023-03,1941.18
2023-03,1943.16
2023-03,1943.52
2023-03,1943.92
2023-03,1939.48
2023-03,1939.69
2023-03,1939.32
2023-03,1939.8
2023-03,1942.42
2023-03,1939.86
2023-03,1941.94
2023-03,1944.15
2023-03,1942.64
2023-03,1942.46
2023-03,1937.54
2023-03,1942.86
2023-03,1950.72
2023-03,1947.32
2023-03,1949.11
2023-03,1945.81
2023-03,1971.02
2023-03,1972.66
2023-03,1969.79
2023-03,1965.52
2023-03,1969.66
2023-03,1972.89
2023-03,1969.12
2023-03,1975.31
2023-03,1976.86
2023-03,1977.74
2023-03,1977.15
2023-03,1978.22
2023-03,1976.89
2023-03,1976.53
2023-03,1978.12
2023-03,1977.74
2023-03,1978.39
2023-03,1971.96
2023-03,1984.04
2023-03,1979.15
2023-03,1984.11
2023-03,1994.28
2023-03,1999.58
2023-03,1993.43
2023-03,1997.72
2023-03,1993.97
2023-03,1992.0
2023-03,1991.32
2023-03,1993.81
2023-03,1990.76
2023-03,1991.69
2023-03,1992.84
2023-03,1993.22
2023-03,1990.52
2023-03,1986.04
2023-03,1989.51
2023-03,1985.5
2023-03,1994.43
2023-03,1993.8
2023-03,1995.84
2023-03,1998.95
2023-03,1989.58
2023-03,1994.49
2023-03,1987.36
2023-03,1986.86
2023-03,1979.8
2023-03,1978.38
2023-03,1976.02
2023-03,1978.55
2023-03,1973.92
2023-03,1975.77
2023-03,1973.7
2023-03,1974.45
2023-03,1976.9
2023-03,1974.68
2023-03,1973.72
2023-03,1970.13
2023-03,1969.68
2023-03,1970.85
2023-03,1968.35
2023-03,1956.09
2023-03,1949.81
2023-03,1954.2
2023-03,1945.72
2023-03,1949.16
2023-03,1954.27
2023-03,1956.89
2023-03,1955.89
2023-03,1952.74
2023-03,1956.05
2023-03,1956.9
2023-03,1956.35
2023-03,1957.16
2023-03,1958.11
2023-03,1959.36
2023-03,1962.64
2023-03,1960.26
2023-03,1959.7
2023-03,1957.8
2023-03,1959.5
2023-03,1954.98
2023-03,1953.94
2023-03,1950.33
2023-03,1953.81
2023-03,1956.75
2023-03,1957.04
2023-03,1965.32
2023-03,1963.28
2023-03,1969.2
2023-03,1966.68
2023-03,1969.06
2023-03,1974.53
2023-03,1973.24
2023-03,1973.45
2023-03,1973.52
2023-03,1973.14
2023-03,1971.96
2023-03,1970.44
2023-03,1969.12
2023-03,1968.39
2023-03,1966.48
2023-03,1966.27
2023-03,1963.08
2023-03,1962.14
2023-03,1961.73
2023-03,1964.34
2023-03,1967.46
2023-03,1967.8
2023-03,1966.72
2023-03,1964.85
2023-03,1965.66
2023-03,1969.19
2023-03,1961.88
2023-03,1965.05
2023-03,1969.06
2023-03,1966.93
2023-03,1963.14
2023-03,1964.37
2023-03,1964.42
2023-03,1963.26
2023-03,1961.47
2023-03,1959.08
2023-03,1958.43
2023-03,1959.58
2023-03,1960.84
2023-03,1964.64
2023-03,1968.85
2023-03,1966.73
2023-03,1967.93
2023-03,1967.44
2023-03,1968.91
2023-03,1968.68
2023-03,1970.34
2023-03,1966.68
2023-03,1972.18
2023-03,1974.76
2023-03,1983.16
2023-03,1979.91
2023-03,1981.43
2023-03,1981.4
2023-03,1980.21
2023-03,1979.09
2023-03,1978.5
2023-03,1979.67
2023-03,1982.43
2023-03,1981.71
2023-03,1981.16
2023-03,1980.8
2023-03,1979.05
2023-03,1984.18
2023-03,1975.36
2023-03,1975.13
2023-03,1978.45
2023-03,1979.43
2023-03,1980.3
2023-03,1979.66
2023-03,1979.76
2023-03,1977.97
2023-03,1979.71
2023-03,1977.17
2023-03,1967.43
2023-03,1971.25
2023-03,1970.91
2023-03,1969.22
2023-04,1962.56
2023-04,1957.12
2023-04,1962.38
2023-04,1960.34
2023-04,1952.57
2023-04,1951.87
2023-04,1952.6
2023-04,1953.84
2023-04,1954.8
2023-04,1961.83
2023-04,1965.84
2023-04,1966.15
2023-04,1972.52
2023-04,1978.63
2023-04,1979.04
2023-04,1976.08
2023-04,1986.06
2023-04,1987.99
2023-04,1987.0
2023-04,1985.02
2023-04,1982.46
2023-04,1985.16
2023-04,1984.35
2023-04,1983.92
2023-04,1984.93
2023-04,1982.92
2023-04,1978.3
2023-04,1980.87
2023-04,1978.18
2023-04,1979.77
2023-04,1978.87
2023-04,1981.6
2023-04,1982.18
2023-04,1980.7
2023-04,1983.03
2023-04,1982.18
2023-04,1982.02
2023-04,1983.69
2023-04,1992.69
2023-04,2016.12
2023-04,2020.25
2023-04,2020.83
2023-04,2018.34
2023-04,2021.24
2023-04,2021.81
2023-04,2020.53
2023-04,2020.6
2023-04,2021.86
2023-04,2019.54
2023-04,2020.52
2023-04,2023.96
2023-04,2023.07
2023-04,2023.32
2023-04,2024.31
2023-04,2024.45
2023-04,2025.43
2023-04,2024.06
2023-04,2024.55
2023-04,2022.31
2023-04,2022.99
2023-04,2031.56
2023-04,2022.66
2023-04,2018.81
2023-04,2021.68
2023-04,2021.36
2023-04,2020.99
2023-04,2023.07
2023-04,2021.04
2023-04,2020.66
2023-04,2020.45
2023-04,2020.3
2023-04,2017.03
2023-04,2012.68
2023-04,2011.01
2023-04,2011.37
2023-04,2013.65
2023-04,2015.66
2023-04,2013.77
2023-04,2016.35
2023-04,2017.35
2023-04,2019.6
2023-04,2020.32
2023-04,2018.58
2023-04,2012.98
2023-04,2003.68
2023-04,2011.87
2023-04,2011.19
2023-04,2011.7
2023-04,2010.02
2023-04,2009.26
2023-04,2006.47
2023-04,2007.32
2023-04,2005.56
2023-04,2005.5
2023-04,1998.32
2023-04,1997.03
2023-04,1991.18
2023-04,1990.97
2023-04,1992.18
2023-04,1994.54
2023-04,1995.88
2023-04,1997.48
2023-04,1997.42
2023-04,2000.64
2023-04,2001.9
2023-04,2001.54
2023-04,1989.5
2023-04,1988.13
2023-04,1987.52
2023-04,1988.67
2023-04,1989.77
2023-04,1988.98
2023-04,1990.51
2023-04,1991.5
2023-04,1991.18
2023-04,1991.4
2023-04,1992.42
2023-04,1993.23
2023-04,1991.21
2023-04,1997.83
2023-04,1997.52
2023-04,1999.76
2023-04,1999.06
2023-04,1999.27
2023-04,2002.1
2023-04,2004.63
2023-04,2004.54
2023-04,2004.46
2023-04,2000.53
2023-04,1998.62
2023-04,2001.45
2023-04,2002.47
2023-04,2004.17
2023-04,2006.23
2023-04,2005.6
2023-04,2004.53
2023-04,2004.1
2023-04,2003.52
2023-04,2003.89
2023-04,2004.75
2023-04,2005.53
2023-04,2014.72
2023-04,2014.96
2023-04,2017.23
2023-04,2020.36
2023-04,2018.27
2023-04,2015.66
2023-04,2013.1
2023-04,2009.08
2023-04,2010.88
2023-04,2008.86
2023-04,2007.76
2023-04,2022.25
2023-04,2007.71
2023-04,2006.98
2023-04,2005.83
2023-04,2007.88
2023-04,2011.5
2023-04,2015.76
2023-04,2013.64
2023-04,2014.77
2023-04,2015.2
2023-04,2018.2
2023-04,2017.89
2023-04,2017.88
2023-04,2017.88
2023-04,2017.49
2023-04,2018.5
2023-04,2015.46
2023-04,2020.53
2023-04,2024.53
2023-04,2026.6
2023-04,2026.6
2023-04,2026.74
2023-04,2028.63
2023-04,2045.06
2023-04,2046.52
2023-04,2034.22
2023-04,2038.93
2023-04,2040.19
2023-04,2043.72
2023-04,2038.4
2023-04,2040.66
2023-04,2040.1
2023-04,2040.15
2023-04,2039.77
2023-04,2041.9
2023-04,2045.98
2023-04,2046.1
2023-04,2045.08
2023-04,2043.23
2023-04,2042.72
2023-04,2041.41
2023-04,2039.28
2023-04,2035.73
2023-04,2038.7
2023-04,2038.29
2023-04,2033.32
2023-04,2024.68
2023-04,2023.44
2023-04,1998.52
2023-04,1995.68
2023-04,1999.57
2023-04,2003.92
2023-04,2006.35
2023-04,2005.32
2023-04,2004.42
2023-04,2001.13
2023-04,2002.9
2023-04,2002.14
2023-04,2003.21
2023-04,2004.08
2023-04,2004.58
2023-04,2004.44
2023-04,2011.36
2023-04,2011.4
2023-04,2010.85
2023-04,2009.92
2023-04,2010.43
2023-04,2007.65
2023-04,2009.2
2023-04,2000.62
2023-04,1996.04
2023-04,1985.29
2023-04,1989.95
2023-04,1991.52
2023-04,1995.3
2023-04,1995.56
2023-04,1996.25
2023-04,1995.08
2023-04,1994.58
2023-04,1994.0
2023-04,1995.14
2023-04,1997.79
2023-04,2000.41
2023-04,2000.22
2023-04,1998.37
2023-04,2000.58
2023-04,1999.78
2023-04,2002.29
2023-04,2003.24
2023-04,2001.27
2023-04,2003.48
2023-04,2003.92
2023-04,2001.29
2023-04,1999.15
2023-04,2009.25
2023-04,2008.52
2023-04,2007.17
2023-04,2004.11
2023-04,2005.4
2023-04,2004.17
2023-04,2005.21
2023-04,2005.54
2023-04,2005.79
2023-04,2007.37
2023-04,2003.45
2023-04,2004.27
2023-04,2003.47
2023-04,2003.88
2023-04,2000.4
2023-04,1991.08
2023-04,1991.36
2023-04,1980.08
2023-04,1974.13
2023-04,1973.02
2023-04,1970.66
2023-04,1980.33
2023-04,1990.65
2023-04,1992.85
2023-04,1990.82
2023-04,1996.07
2023-04,1994.03
2023-04,1996.38
2023-04,1994.48
2023-04,1994.67
2023-04,1994.44
2023-04,1993.72
2023-04,1995.6
2023-04,1995.77
2023-04,1991.84
2023-04,1992.86
2023-04,1992.74
2023-04,1994.28
2023-04,1999.2
2023-04,1997.23
2023-04,1996.68
2023-04,1999.57
2023-04,2003.63
2023-04,2001.12
2023-04,2006.85
2023-04,2003.62
2023-04,2003.64
2023-04,2002.55
2023-04,2005.8
2023-04,2006.65
2023-04,2005.83
2023-04,2003.18
2023-04,2004.7
2023-04,2004.77
2023-04,2005.3
2023-04,2004.6
2023-04,2002.12
2023-04,2003.02
2023-04,2002.21
2023-04,2000.6
2023-04,1994.98
2023-04,1986.3
2023-04,1986.78
2023-04,1988.39
2023-04,1986.18
2023-04,1988.11
2023-04,1987.99
2023-04,1988.99
2023-04,1973.85
2023-04,1978.95
2023-04,1975.89
2023-04,1977.48
2023-04,1980.64
2023-04,1979.23
2023-04,1982.72
2023-04,1982.84
2023-04,1983.98
2023-04,1984.7
2023-04,1983.84
2023-04,1979.42
2023-04,1980.32
2023-04,1980.83
2023-04,1979.54
2023-04,1978.64
2023-04,1979.04
2023-04,1982.72
2023-04,1985.14
2023-04,1983.1
2023-04,1983.72
2023-04,1983.13
2023-04,1983.9
2023-04,1978.0
2023-04,1982.5
2023-04,1984.8
2023-04,1986.61
2023-04,1989.47
2023-04,1989.75
2023-04,1988.71
2023-04,1989.05
2023-04,1992.68
2023-04,1995.04
2023-04,1996.88
2023-04,1997.2
2023-04,1994.8
2023-04,1992.88
2023-04,1991.13
2023-04,1995.51
2023-04,1994.34
2023-04,1990.25
2023-04,1988.65
2023-04,1988.14
2023-04,1982.16
2023-04,1977.64
2023-04,1992.98
2023-04,1985.44
2023-04,1985.86
2023-04,1989.94
2023-04,1990.59
2023-04,1999.02
2023-04,1995.72
2023-04,1999.15
2023-04,1997.06
2023-04,1997.63
2023-04,2000.23
2023-04,1997.84
2023-04,1999.04
2023-04,1998.57
2023-04,1994.14
2023-04,1995.56
2023-04,1996.21
2023-04,1998.38
2023-04,1997.93
2023-04,1997.66
2023-04,1998.87
2023-04,1999.33
2023-04,1995.75
2023-04,1998.0
2023-04,2003.1
2023-04,1998.6
2023-04,1991.48
2023-04,1986.65
2023-04,1988.36
2023-04,1990.41
2023-04,1988.1
2023-04,1989.29
2023-04,1990.17
2023-04,1991.68
2023-04,1991.54
2023-04,1992.68
2023-04,1998.72
2023-04,1999.8
2023-04,1999.71
2023-04,1999.07
2023-04,2002.05
2023-04,1999.41
2023-04,1998.18
2023-04,1997.02
2023-04,2000.63
2023-04,1996.93
2023-04,1985.76
2023-04,1981.89
2023-04,1983.4
2023-04,1982.3
2023-04,1984.33
2023-04,1989.1
2023-04,1989.06
2023-04,1988.15
2023-04,1987.74
2023-04,1986.86
2023-04,1986.91
2023-04,1985.88
2023-04,1990.52
2023-04,1990.54
2023-04,1988.88
2023-04,1987.39
2023-04,1984.8
2023-04,1985.82
2023-04,1982.36
2023-04,1983.38
2023-04,1983.01
2023-04,1983.38
2023-04,1983.32
2023-04,1984.28
2023-04,1986.64
2023-04,1992.4
2023-04,1991.75
2023-04,1991.48
2023-04,1990.69
2023-04,1988.91
2023-04,1989.18
2023-04,1989.55
2023-04,1989.24
2023-05,1986.9
2023-05,1983.98
2023-05,1981.94
2023-05,1982.7
2023-05,1983.34
2023-05,1984.2
2023-05,1982.1
2023-05,1979.92
2023-05,1980.94
2023-05,1977.34
2023-05,1984.69
2023-05,1988.58
2023-05,1989.02
2023-05,2004.05
2023-05,1997.27
2023-05,1984.27
2023-05,1983.0
2023-05,1981.66
2023-05,1982.15
2023-05,1980.72
2023-05,1979.79
2023-05,1982.44
2023-05,1982.72
2023-05,1981.42
2023-05,1982.15
2023-05,1983.24
2023-05,1982.84
2023-05,1982.14
2023-05,1982.22
2023-05,1982.76
2023-05,1984.71
2023-05,1981.39
2023-05,1981.37
2023-05,1984.16
2023-05,1988.28
2023-05,1986.43
2023-05,1985.64
2023-05,1987.16
2023-05,2008.44
2023-05,2014.44
2023-05,2015.14
2023-05,2012.31
2023-05,2014.28
2023-05,2018.2
2023-05,2016.53
2023-05,2015.74
2023-05,2015.94
2023-05,2016.32
2023-05,2016.91
2023-05,2017.14
2023-05,2018.56
2023-05,2015.94
2023-05,2014.93
2023-05,2018.1
2023-05,2014.84
2023-05,2015.65
2023-05,2017.01
2023-05,2016.57
2023-05,2015.92
2023-05,2013.75
2023-05,2013.49
2023-05,2021.32
2023-05,2023.61
2023-05,2024.09
2023-05,2023.52
2023-05,2022.92
2023-05,2035.06
2023-05,2038.52
2023-05,2056.62
2023-05,2051.94
2023-05,2054.46
2023-05,2044.56
2023-05,2043.58
2023-05,2041.02
2023-05,2044.28
2023-05,2042.8
2023-05,2039.2
2023-05,2034.6
2023-05,2034.47
2023-05,2037.82
2023-05,2039.93
2023-05,2042.0
2023-05,2036.93
2023-05,2044.33
2023-05,2055.28
2023-05,2050.99
2023-05,2050.79
2023-05,2046.31
2023-05,2049.48
2023-05,2049.56
2023-05,2050.15
2023-05,2049.17
2023-05,2049.98
2023-05,2048.93
2023-05,2051.98
2023-05,2046.92
2023-05,2049.8
2023-05,2048.55
2023-05,2045.97
2023-05,2047.17
2023-05,2040.56
2023-05,2039.9
2023-05,2037.9
2023-05,2039.28
2023-05,2035.48
2023-05,2010.38
2023-05,2003.91
2023-05,2010.71
2023-05,2015.16
2023-05,2017.16
2023-05,2015.46
2023-05,2016.68
2023-05,2017.71
2023-05,2016.54
2023-05,2014.62
2023-05,2016.08
2023-05,2018.04
2023-05,2017.09
2023-05,2020.17
2023-05,2023.2
2023-05,2023.68
2023-05,2020.94
2023-05,2022.04
2023-05,2021.54
2023-05,2022.58
2023-05,2022.67
2023-05,2024.14
2023-05,2022.28
2023-05,2026.1
2023-05,2024.9
2023-05,2025.05
2023-05,2027.13
2023-05,2027.09
2023-05,2023.87
2023-05,2021.55
2023-05,2020.36
2023-05,2021.36
2023-05,2022.2
2023-05,2021.29
2023-05,2020.14
2023-05,2022.82
2023-05,2023.77
2023-05,2024.96
2023-05,2025.64
2023-05,2026.06
2023-05,2024.2
2023-05,2024.72
2023-05,2025.29
2023-05,2028.36
2023-05,2030.86
2023-05,2031.08
2023-05,2027.04
2023-05,2030.34
2023-05,2026.12
2023-05,2026.93
2023-05,2031.03
2023-05,2035.64
2023-05,2035.32
2023-05,2034.24
2023-05,2034.42
2023-05,2036.02
2023-05,2036.29
2023-05,2036.52
2023-05,2032.82
2023-05,2031.32
2023-05,2031.72
2023-05,2030.74
2023-05,2029.08
2023-05,2032.1
2023-05,2031.68
2023-05,2028.5
2023-05,2029.03
2023-05,2031.29
2023-05,2029.34
2023-05,2045.52
2023-05,2038.12
2023-05,2029.11
2023-05,2025.04
2023-05,2027.81
2023-05,2030.9
2023-05,2032.26
2023-05,2030.96
2023-05,2030.1
2023-05,2030.92
2023-05,2031.44
2023-05,2035.29
2023-05,2033.62
2023-05,2032.23
2023-05,2032.37
2023-05,2031.08
2023-05,2032.26
2023-05,2027.42
2023-05,2025.66
2023-05,2022.54
2023-05,2026.97
2023-05,2029.04
2023-05,2036.79
2023-05,2037.49
2023-05,2012.88
2023-05,2021.32
2023-05,2013.62
2023-05,2015.7
2023-05,2013.96
2023-05,2014.51
2023-05,2014.25
2023-05,2014.95
2023-05,2015.98
2023-05,2016.37
2023-05,2015.86
2023-05,2012.02
2023-05,2010.79
2023-05,2011.67
2023-05,2011.89
2023-05,2009.56
2023-05,2009.71
2023-05,2008.84
2023-05,2006.63
2023-05,2002.89
2023-05,2006.13
2023-05,2004.79
2023-05,2014.15
2023-05,2020.02
2023-05,2011.29
2023-05,2009.48
2023-05,2013.72
2023-05,2014.55
2023-05,2014.43
2023-05,2010.95
2023-05,2010.91
2023-05,2010.98
2023-05,2009.59
2023-05,2012.03
2023-05,2017.58
2023-05,2013.52
2023-05,2014.0
2023-05,2014.22
2023-05,2016.9
2023-05,2016.53
2023-05,2018.42
2023-05,2017.47
2023-05,2016.41
2023-05,2014.74
2023-05,2013.15
2023-05,2017.12
2023-05,2020.9
2023-05,2015.29
2023-05,2017.75
2023-05,2020.24
2023-05,2018.1
2023-05,2014.84
2023-05,2015.06
2023-05,2016.32
2023-05,2015.98
2023-05,2014.46
2023-05,2015.71
2023-05,2017.64
2023-05,2016.98
2023-05,2016.94
2023-05,2016.24
2023-05,2012.7
2023-05,2007.13
2023-05,2010.01
2023-05,2010.13
2023-05,2009.62
2023-05,2008.22
2023-05,2005.56
2023-05,2012.04
2023-05,2007.62
2023-05,2003.28
2023-05,1996.03
2023-05,1987.61
2023-05,1986.87
2023-05,1990.75
2023-05,1989.9
2023-05,1988.81
2023-05,1990.02
2023-05,1989.72
2023-05,1992.05
2023-05,1992.62
2023-05,1992.74
2023-05,1991.36
2023-05,1991.46
2023-05,1987.88
2023-05,1988.78
2023-05,1987.71
2023-05,1986.18
2023-05,1983.98
2023-05,1988.13
2023-05,1987.5
2023-05,1984.97
2023-05,1977.74
2023-05,1983.01
2023-05,1980.43
2023-05,1983.78
2023-05,1981.57
2023-05,1983.89
2023-05,1983.02
2023-05,1981.41
2023-05,1983.0
2023-05,1982.76
2023-05,1983.52
2023-05,1985.11
2023-05,1984.23
2023-05,1982.3
2023-05,1979.83
2023-05,1978.25
2023-05,1977.38
2023-05,1974.56
2023-05,1975.38
2023-05,1977.49
2023-05,1977.05
2023-05,1974.19
2023-05,1967.08
2023-05,1959.97
2023-05,1955.34
2023-05,1956.06
2023-05,1955.72
2023-05,1958.53
2023-05,1956.38
2023-05,1957.28
2023-05,1957.39
2023-05,1958.65
2023-05,1958.41
2023-05,1957.72
2023-05,1957.18
2023-05,1962.87
2023-05,1963.28
2023-05,1962.56
2023-05,1962.73
2023-05,1964.44
2023-05,1966.95
2023-05,1964.68
2023-05,1967.68
2023-05,1965.69
2023-05,1963.74
2023-05,1960.87
2023-05,1961.05
2023-05,1958.58
2023-05,1974.74
2023-05,1978.39
2023-05,1982.91
2023-05,1976.93
2023-05,1976.12
2023-05,1977.5
2023-05,1980.18
2023-05,1980.83
2023-05,1981.01
2023-05,1980.31
2023-05,1978.18
2023-05,1977.82
2023-05,1976.34
2023-05,1973.12
2023-05,1976.28
2023-05,1976.86
2023-05,1980.71
2023-05,1979.7
2023-05,1978.15
2023-05,1972.97
2023-05,1975.59
2023-05,1971.6
2023-05,1973.41
2023-05,1972.49
2023-05,1974.53
2023-05,1974.95
2023-05,1973.04
2023-05,1972.17
2023-05,1971.73
2023-05,1971.3
2023-05,1969.8
2023-05,1967.34
2023-05,1960.38
2023-05,1963.79
2023-05,1962.73
2023-05,1963.34
2023-05,1961.06
2023-05,1962.39
2023-05,1957.26
2023-05,1959.89
2023-05,1957.05
2023-05,1958.32
2023-05,1958.94
2023-05,1958.83
2023-05,1969.7
2023-05,1968.78
2023-05,1967.38
2023-05,1973.14
2023-05,1974.94
2023-05,1976.26
2023-05,1974.79
2023-05,1974.88
2023-05,1976.89
2023-05,1975.0
2023-05,1975.06
2023-05,1973.9
2023-05,1973.3
2023-05,1976.54
2023-05,1977.62
2023-05,1979.42
2023-05,1971.92
2023-05,1974.02
2023-05,1976.27
2023-05,1976.1
2023-05,1976.7
2023-05,1981.93
2023-05,1979.95
2023-05,1972.62
2023-05,1969.51
2023-05,1963.11
2023-05,1959.1
2023-05,1962.5
2023-05,1959.86
2023-05,1958.98
2023-05,1957.24
2023-05,1961.09
2023-05,1959.82
2023-05,1959.4
2023-05,1956.52
2023-05,1957.62
2023-05,1957.22
2023-05,1957.89
2023-05,1955.99
2023-05,1959.02
2023-05,1959.51
2023-05,1962.03
2023-05,1961.08
2023-05,1961.93
2023-05,1961.96
2023-05,1943.69
2023-05,1946.59
2023-05,1945.33
2023-05,1945.44
2023-05,1943.62
